normalized_gene_position_percent,Scramble replicate 1,Scramble replicate 2,Scramble mean,Scramble sem,p53KD replicate 1,p53KD replicate 2,p53KD mean,p53KD sem
81.81818181818183,0.043603756233335456,0.03429435072235402,0.03894905347784473,0.004654702755490719,0.014587190665477054,-0.001982529182789011,0.006302330741344021,0.00828485992413303
82.82828282828284,0.028894910437762808,0.016396106886312684,0.022645508662037746,0.006249401775725062,0.015278382759212105,0.002534437157677659,0.008906409958444881,0.0063719728007672225
83.83838383838385,0.031069623397055747,0.015477564331888466,0.023273593864472107,0.007796029532583641,0.028886525860151446,-0.0038738475167976335,0.012506339171676907,0.01638018668847454
84.84848484848486,0.02422149792838415,0.021274929379148818,0.02274821365376648,0.0014732842746176655,0.02834144213892903,0.0038199707282974157,0.016080706433613222,0.012260735705315806
85.85858585858587,0.04071830656739908,0.04270149672557359,0.04170990164648634,0.0009915950790872555,0.04746822272030114,0.015289160525511832,0.03137869162290649,0.016089531097394656
86.86868686868688,0.05278249764742701,0.03027316578745818,0.04152783171744259,0.011254665929984416,0.034740647428323695,0.027535320592743655,0.031137984010533675,0.00360266341779002
87.87878787878789,0.04396769510370696,0.010334975081233521,0.027151335092470242,0.01681636001123672,0.006943939588984637,0.0173801988748544,0.01216206923191952,0.005218129642934881
88.8888888888889,0.026940652267065778,0.0112960115528991,0.01911833190998244,0.00782232035708334,0.014691297258646806,-0.0010864737882284245,0.006802411735209191,0.007888885523437614
89.89898989898991,0.026052090729410716,0.0032097688261784178,0.014630929777794567,0.011421160951616148,0.024857361686024444,-0.00010888336063584705,0.012374239162694298,0.012483122523330144
90.90909090909092,0.028624729960929955,0.013742805948803227,0.02118376795486659,0.007440962006063363,0.002869275410913469,-0.005918951755961456,-0.0015248381725239935,0.004394113583437463
91.91919191919193,0.028262429424167877,0.009564283023098362,0.018913356223633118,0.009349073200534757,-0.0002746011540799625,-0.005263771008862912,-0.002769186081471437,0.0024945849273914746
92.92929292929294,0.04140631252805251,0.024073351263584872,0.032739831895818694,0.00866648063223382,0.0027326969464343018,0.005319454377661503,0.004026075662047902,0.0012933787156136007
93.93939393939395,0.04136384650961654,0.024023654624779553,0.032693750567198046,0.008670095942418491,0.00901537413794291,-0.006996915926650377,0.0010092291056462664,0.008006145032296644
94.94949494949496,0.04459609610754571,0.03391841685384194,0.03925725648069382,0.0053388396268518835,0.010268088605797048,0.0031871778527435596,0.0067276332292703035,0.003540455376526744
95.95959595959597,0.05363217761937126,0.035942507065819196,0.044787342342595224,0.00884483527677603,0.021908341003547695,-0.0030440012999716623,0.009432169851788016,0.012476171151759679
96.96969696969697,0.058039388309328255,0.03518350648869111,0.04661144739900969,0.01142794091031857,0.02514261962233765,0.00473482904165253,0.014938724331995092,0.01020389529034256
97.97979797979798,0.048069798270267326,0.01776897395282884,0.032919386111548085,0.015150412158719241,0.03102118374299684,0.0005892956391697415,0.01580523969108329,0.015215944051913547
98.98989898989899,0.04907777879133356,0.014245701846421988,0.03166174031887777,0.017416038472455785,0.013788069573393964,0.0026605592190610873,0.008224314396227526,0.005563755177166439
100.0,0.04314008043393842,0.023285133726607503,0.03321260708027296,0.009927473353665457,0.020005842854641333,-0.006495917665451217,0.006754962594595058,0.013250880260046274
