Gene,RNA_log2FC,RNA_stat,RNA_padj,RNA_baseMean,RNA_ID_rows,H4K16ac_Fold_median,H4K16ac_Fold_mean,H4K16ac_min_FDR,H4K16ac_peak_count,H4K16ac_Fold_nearest_TSS
ALG8,-0.7571047322324755,-5.212107610978558,1.34560015319364e-06,483.9298987337001,1,-7.16347984691335,-7.16347984691335,0.0005174653024612,1,-7.16347984691335
ALKBH4,-0.2144374248952049,-1.2911147168005943,0.3297377735605608,246.6036907577871,1,-8.29752648253577,-8.29752648253577,1.58619259016563e-05,1,-8.29752648253577
ALKBH5,-0.08485611412781,-0.9445427994402592,0.5011169329440334,1845.4715665481117,1,-1.46532542503249,-1.46532542503249,0.0193780383594015,1,-1.46532542503249
AMDHD2,-0.4139325510495787,-2.838927393586009,0.0139234474152453,333.16646389119626,1,-0.047340042502782,-0.047340042502782,0.961447430650173,1,-0.047340042502782
AMMECR1L,0.2311716220685933,1.969802810889196,0.1080332037509502,607.7857853894727,1,0.367084074593484,0.367084074593484,0.610540708958594,1,0.367084074593484
AMN1,0.634262225021724,1.4389119609260743,0.2681067746964181,29.110492116183647,1,-0.58930854668627,-0.58930854668627,0.504272779385644,1,-0.58930854668627
AMZ2,0.7691633083786455,5.817915774533791,5.310415927068304e-08,463.9957578250941,1,-0.183011459306373,-0.183011459306373,0.865029149536423,1,-0.183011459306373
AMZ2P1,0.2427583310134632,0.3694876677128908,0.8230728635213453,11.87779255172211,1,-0.94005712448717,-0.94005712448717,0.251859237515082,1,-0.94005712448717
ANAPC1,0.0916911896843217,0.6863538711480712,0.6455925261165866,693.1953636789411,1,-0.48767083492746,-0.48767083492746,0.596375431238695,1,-0.48767083492746
ANAPC13,0.3574639650848585,2.2794753825306144,0.0561997873746435,270.2184600641748,1,0.360582141941219,0.360582141941219,0.713082022840643,1,0.360582141941219
ANAPC15,0.0154168857945525,0.1137582357334781,0.9521686227484848,446.0434822610644,1,-0.37974273192112,-0.37974273192112,0.631602656003547,1,-0.37974273192112
ANAPC16,-0.2004928311655428,-1.6175816081300554,0.203486914904931,469.82826849928,1,-0.301199033582674,-0.301199033582674,0.781793524660109,1,-0.301199033582674
ANAPC1P2,0.0480803551428045,0.0970989124186659,0.9597206925823016,22.910477924227067,1,0.0032723283566134,0.0032723283566134,0.998735339275568,1,0.0032723283566134
ANAPC7,0.4738137148468209,4.443503572837956,4.874985492674557e-05,683.5189193049924,1,0.0984242301129626,0.0984242301129626,0.932253891177661,1,0.0984242301129626
ANGEL1,-0.5463448629225487,-4.665701848769505,1.839977943970385e-05,645.4636388087902,1,-0.208738384830889,-0.208738384830889,0.840525106884978,1,-0.208738384830889
ANKRD10,-0.2403932065045411,-1.6671417690008752,0.1874234762429031,471.0504433940853,1,-0.375338570958016,-0.375338570958016,0.686604911044241,1,-0.375338570958016
ANKRD11,0.2126403027743979,2.751538864976065,0.0175911100948802,2504.664676483939,1,-5.09755759612411,-5.09755759612411,0.0068082058678392,1,-5.09755759612411
ANKRD12,-0.2301149159171253,-1.8085412309409368,0.146207517720748,468.9934724338914,1,-0.623086973635662,-0.623086973635662,0.465666049376076,1,-0.623086973635662
ANKRD13B,0.2501898725235083,2.005909035799299,0.1004647748809356,448.74101635113993,1,0.199202328469331,0.199202328469331,0.831130577462573,1,0.199202328469331
ANKRD13D,-0.648438082612463,-4.241121576129911,0.0001147786281793,361.7761465079674,1,0.0152386202962786,0.0152386202962786,0.990713286574125,1,0.0152386202962786
ANKRD23,-0.4125209203395181,-0.5422134399427543,0.7274691589644331,10.621461748435062,1,-0.303060744403778,-0.303060744403778,0.781682130096252,1,-0.303060744403778
ANKRD28,0.0288526738623222,0.2879293824096835,0.8660316065125643,1126.2724395079345,1,-0.204252831113263,-0.204252831113263,0.820528120906278,1,-0.204252831113263
ANKRD37,-0.5241717341958136,-2.060255918914202,0.0903413539027148,83.27890279146163,1,-0.815066968216914,-0.815066968216914,0.325120984147133,1,-0.815066968216914
ANKZF1,-0.4423741818551386,-3.2204268760521133,0.0045402621729055,397.5403644800744,1,-0.926467132092521,-0.926467132092521,0.259587916502553,1,-0.926467132092521
ANO1,-1.19604554733872,-13.63673068998356,2.490594119983194e-40,2782.771904697625,1,-0.130571211682764,-0.130571211682764,0.894759439056242,1,-0.130571211682764
ANO7,-0.3084024485420621,-1.5647313400609102,0.2210385781978888,159.6698509689805,1,-0.0271722259698273,-0.0271722259698273,0.973802151490866,1,-0.0271722259698273
ANP32B,0.0461972041478522,0.5821707643670682,0.7043154921412329,3190.771983794508,1,-2.55251719667486,-2.55251719667486,0.0018997629516853,1,-2.55251719667486
ANXA2,0.4302222147758303,6.50283240524937,8.909177088408066e-10,18603.84387556273,1,-0.14232791686115548,-0.14232791686115548,0.880947264849059,2,-0.160527750145928
AOPEP,1.1379194663185972,13.593983891045438,4.301338801368289e-40,1873.203063825733,1,-0.36214646954647245,-1.2033055207011534,0.0153836044497207,4,0.0803094767211811
AP1S1,-0.3386483786307555,-3.646769873314772,0.0011096486676754,1444.8848227074532,1,-0.348097080524974,-0.348097080524974,0.738887120944658,1,-0.348097080524974
AP2S1,-0.3969792431716853,-3.2448941684243344,0.0042193214131407,847.533724608078,1,0.028142764854141522,0.028142764854141522,0.560018929483513,2,-0.467156027710421
AP5S1,-0.0621067503293158,-0.354495112503844,0.8313545449742931,207.9191134572752,1,-0.09860395773048139,-0.09860395773048139,0.81141795952799,2,0.0531338255821262
AP5Z1,-1.5545060114287923,-13.279974523696897,2.627018963637455e-38,721.7998405194844,1,-4.70650638722681,-4.70650638722681,0.0062026987235043,1,-4.70650638722681
APCDD1,-1.6502429905522555,-5.516886720317757,2.753415938903341e-07,7736.389077754954,1,-0.313299813943059,-0.313299813943059,0.750507636387212,1,-0.313299813943059
APCDD1L-DT,3.1699215032799795,1.230539297288611,0.3573838328241509,5.54211803303037,1,0.222703032611911,0.222703032611911,0.835402739009506,1,0.222703032611911
APEH,-0.367847829364281,-4.318612963238354,8.317264988506947e-05,1522.1801137906743,1,-0.217185122214553,-0.217185122214553,0.838611156006195,1,-0.217185122214553
APOLD1,0.3017353928806842,1.1954719206737925,0.3736449201836788,96.49853029513912,1,-0.338409861175814,-0.338409861175814,0.741557265170796,1,-0.338409861175814
APRT,-0.0126555237718811,-0.1199565140856948,0.9492363639996284,1097.1641480711162,1,-0.219600614317827,-0.219600614317827,0.838611156006195,1,-0.219600614317827
ARF1,-0.0072493510117582,-0.0924817073011659,0.9611240567977386,3405.7925457487618,1,-6.42104891213982,-6.42104891213982,0.0017594592408735,1,-6.42104891213982
ARF4,0.5143232821788578,6.556951042651917,6.335751481916936e-10,2350.2758950468765,1,0.232588552393585,0.232588552393585,0.812149620231784,1,0.232588552393585
ARF6,0.0543304852184616,0.5680639385071863,0.7124096872731037,1047.7351262381749,1,-0.913764098817252,-0.913764098817252,0.25850724638249,1,-0.913764098817252
ARFGAP2,-0.2231055128572943,-2.2617125092069346,0.0585463611345985,874.1450083754106,1,-0.341057108531576,-0.341057108531576,0.740269183487328,1,-0.341057108531576
ARHGAP1,-0.086768710527086,-0.9034696849148318,0.5235107353134032,943.566745525248,1,0.0771051517061561,0.0771051517061561,0.944733898979837,1,0.0771051517061561
ARHGAP35,-0.4588161227388314,-5.189821847501425,1.5031812295014692e-06,1857.4901764972988,1,-0.904193111763458,-0.904193111763458,0.211620076776897,1,-0.904193111763458
ARHGAP4,-1.7664202994455052,-18.24864951494204,8.28838351357129e-72,1253.140167596535,1,-0.834258932037112,-0.834258932037112,0.317024042446781,1,-0.834258932037112
ARHGDIA,0.2993447888368843,4.204579592110066,0.0001332734405529,4462.142767309682,1,-1.62677644763354,-1.62677644763354,0.0054371374345416,1,-1.62677644763354
ARHGEF1,0.4492998631761288,5.160256356244559,1.741881705948421e-06,1363.7874487848294,1,-0.183875731600248,-0.183875731600248,0.850255491335713,1,-0.183875731600248
ARHGEF10L,-0.4961744021200447,-1.40797073166719,0.2805856492280991,46.36693543391555,1,-1.1866168002808,-1.1866168002808,0.178933914161434,1,-1.1866168002808
ARHGEF16,-2.4337493406433217,-15.618386414170716,1.0936227638882594e-52,346.920491885292,1,0.1588792202085265,0.1588792202085265,0.572563845542818,2,-0.214203801429594
ARHGEF39,-0.4293817334871381,-2.609959582388102,0.0254453218880845,228.93623974466863,1,-0.410192902874753,-0.410192902874753,0.611413675606311,1,-0.410192902874753
ARID1A,0.109698452530203,1.1257826824021837,0.4063890826141255,1495.5234176922804,1,-0.027351429116774018,-0.027351429116774018,0.504272779385644,2,-0.600596227403661
ARID3A,-0.602370325038331,-4.6041628652896325,2.434619561688078e-05,460.3038907036868,1,-0.745777913671908,-0.745777913671908,0.377974413253461,1,-0.745777913671908
ARMC7,0.5766074527844478,3.4583273966428867,0.0021342938872202,237.26559822529268,1,-1.2119744713601315,-1.2119744713601315,0.105521779724958,2,-0.979301847429633
ARPC2,0.2019988136694305,2.536613298233948,0.030648061808549,2997.0359225512666,1,0.29005967326498,0.29005967326498,0.787405144536771,1,0.29005967326498
ARPC5L,-0.13891339227819,-1.2906927218161954,0.3298528807740752,747.6859592315099,1,-0.125822337749667,-0.125822337749667,0.890443012126056,1,-0.125822337749667
ARSG,0.4895360758987064,2.1327026813301786,0.07778023310554,109.44418051773808,1,-0.547684542544492,-0.5886825907331383,0.147619053990669,3,-1.14227644795346
ASAP1,0.4151491582434123,5.034292954983785,3.247217494487275e-06,1567.690993502995,1,-0.242036034385197,-0.242036034385197,0.82661665396946,1,-0.242036034385197
ASAP2,0.3638863863273333,4.483666566124923,4.103541546002025e-05,1623.3231856363927,1,0.192605421881909,0.192605421881909,0.85657841501708,1,0.192605421881909
ASB4,-0.3366057958359477,-2.651010631759402,0.0229130330438964,710.3580750229759,1,-0.4844249027565789,-0.4844249027565789,0.238113542661398,2,0.0091711412954541
ASCC2,0.0720315982075944,0.6218715194734389,0.6816838121346903,543.0712447688585,1,-0.344520154290691,-0.344520154290691,0.737847335050822,1,-0.344520154290691
ASCL2,-1.9159423999362752,-14.614346082507096,3.3240422078351624e-46,748.6403313468468,1,0.165040542101743,0.165040542101743,0.875219038651072,1,0.165040542101743
ASL,-0.6435190133455769,-3.4422466057624086,0.0022511643473936,204.129533436394,1,-5.97464037003827,-5.97464037003827,0.0028982080745555,1,-5.97464037003827
ASPSCR1,-1.8126045912519648,-16.42516396271942,3.0384244014027202e-58,962.06639645437,1,-0.821557599367746,-0.6779292060316632,0.169193567770885,5,-0.958622001475866
ATF1,0.7113191156168966,6.005119650263993,1.8047678085462518e-08,574.4336663750413,1,0.243970012427401,0.243970012427401,0.790282441659677,1,0.243970012427401
ATF4,0.3560547695075092,4.345775587287865,7.404361086112195e-05,2416.1676039257827,1,-0.713904248650279,-0.713904248650279,0.293446230636254,1,-0.713904248650279
ATF5,-0.8623094936423509,-6.514718583474089,8.261371496199102e-10,538.3747737243606,1,-0.390659544035157,-0.390659544035157,0.634579010834298,1,-0.390659544035157
ATF6-DT,-0.437628111585087,-0.7668885979862269,0.599298008565633,17.23707258375717,1,-1.82212234112848,-1.82212234112848,0.0636982013573742,1,-1.82212234112848
ATG16L2,-0.6787557319380588,-2.527398495138236,0.0313652751723216,94.61685363145502,1,-0.794850145351643,-0.794850145351643,0.33561230779651,1,-0.794850145351643
ATIC,-0.0109534240252443,-0.1375114029222995,0.9405671328679344,2718.171805398113,1,-0.801867726108173,-0.801867726108173,0.332094806525692,1,-0.801867726108173
ATN1,0.7673384506527711,10.459593750259168,5.2010651028365046e-24,3623.7256277807055,1,-1.29080890502076,-1.29080890502076,0.0469345852738983,1,-1.29080890502076
ATP13A1,-0.6704595539460031,-5.64073368763793,1.4131986056214265e-07,1239.673615886953,1,0.154304526075114,0.154304526075114,0.882853238846967,1,0.154304526075114
ATP5F1B,0.7486284992076284,11.62327893057384,1.739779763737544e-29,10412.69632949352,1,-1.28303417107853,-1.28303417107853,0.0938131804350665,1,-1.28303417107853
ATP5F1E,-0.0881495176468353,-0.9827106377930191,0.4806155757045604,1666.341927836966,1,-0.80773167767752,-0.80773167767752,0.314131899361855,1,-0.80773167767752
ATP5MC2,0.6892030975069197,8.189082869550571,5.105113667002115e-15,1583.7512329107326,1,-0.387822494736967,-0.387822494736967,0.67502763370315,1,-0.387822494736967
ATP5MG,0.2492244529627437,2.0133648157614767,0.0989942761613813,642.434645404085,1,0.2396240721657,0.2396240721657,0.827157556252113,1,0.2396240721657
ATP6V1G1,0.2237626999762636,2.0925716669095107,0.0847070680294379,932.00690251876,1,-0.100498884203048,-0.100498884203048,0.930770051679137,1,-0.100498884203048
ATP9A,-1.8980250520130104,-23.407894938507663,4.270422447729464e-118,2606.348515785347,1,-0.5254074578857935,-0.4547196359955011,0.33561230779651,4,-0.777006543255454
ATPSCKMT,-1.3058583440163891,-7.08796184258164,1.8500333619133152e-11,190.55083117816687,1,-0.250226360628934,-0.250226360628934,0.81844614028588,1,-0.250226360628934
ATRAID,-0.8163445139588646,-7.828664183415982,8.564264454048419e-14,858.4839764007137,1,-0.565092887747583,-0.565092887747583,0.49013406719612,1,-0.565092887747583
ATRN,-0.1740448336523048,-1.6086534249085096,0.2065828463578642,901.1381393658376,1,-1.33098174819091,-1.33098174819091,0.12627722824317,1,-1.33098174819091
ATXN1,0.062362322286491,0.6231470554777017,0.6810027858930194,830.7591436268606,1,-0.31121741470174535,-0.31121741470174535,0.514388631553079,2,-0.584390632711622
ATXN2L,0.0486164852024264,0.607501039467502,0.6898276032428174,2646.957215292396,1,-0.298617190940277,-0.298617190940277,0.774760116824885,1,-0.298617190940277
ATXN7L1,0.4044355700596513,2.622283702151211,0.0246627353563822,285.4239098972272,1,-0.273743874913589,-0.273743874913589,0.790282441659677,1,-0.273743874913589
AURKAIP1,-0.1725191086666203,-1.9396088655567865,0.1147015614605614,1425.4914383587338,1,-0.304280543947788,-0.304280543947788,0.780350731517711,1,-0.304280543947788
AURKB,-0.1348130811125329,-1.3714810848876382,0.2952027693264902,1143.1265875477536,1,-0.446755001725333,-0.446755001725333,0.625176118166691,1,-0.446755001725333
AVL9,-0.6135068864459553,-6.315924236912583,2.8577253843945437e-09,994.18670135403,1,-0.22568530692504,-0.22568530692504,0.827157556252113,1,-0.22568530692504
AXIN2,0.3020202109021271,4.185352169239573,0.0001440391777692,5088.081268720482,1,-0.0434606503448658,-0.0434606503448658,0.967164668974475,1,-0.0434606503448658
B3GALT9,0.0515564193089042,0.1958935507240615,0.9125888839204408,83.18085375689196,1,-0.597698475581243,-0.597698475581243,0.503297477139808,1,-0.597698475581243
B4GALNT3,0.028483917688658,0.2381826344972804,0.8910271897740953,713.9160630435152,1,-1.0573944671703,-1.0573944671703,0.216901195704971,1,-1.0573944671703
B4GALNT4,-1.0569311607864211,-8.185916784602428,5.22817703741176e-15,529.6735450005683,1,-0.309540544537174,-0.309540544537174,0.775982202592487,1,-0.309540544537174
B4GALT2,-0.2190317056286386,-1.6370315029189502,0.1974378083931964,454.824967693105,1,-0.931806612296515,-0.931806612296515,0.258449618823169,1,-0.931806612296515
B4GAT1-DT,-0.175984913044276,-0.1877757105111242,0.9169187173308536,7.238670914703032,1,-1.52593704561237,-1.52593704561237,0.102682016615731,1,-1.52593704561237
B9D1,-0.327405434768889,-1.855222399594627,0.1340401809901115,205.07694154099332,1,-0.208956010018076,-0.208956010018076,0.846637008928623,1,-0.208956010018076
BANP,0.1214050760791886,0.6186339422868883,0.6834139227816477,174.9794864995778,1,-0.25127545152833,-0.25127545152833,0.815224833964136,1,-0.25127545152833
BAP1,0.4761209286548052,5.42077005788328,4.569691834995108e-07,1311.246509771126,1,-0.409727526152751,-0.409727526152751,0.671747327814916,1,-0.409727526152751
BAX,-1.046565199619943,-8.71085397146227,6.68725842011208e-17,567.8555545040573,1,-0.681766422347023,-0.681766422347023,0.408159256083608,1,-0.681766422347023
BAZ1B,-0.0807044247463247,-1.15914742132244,0.3909494639585544,4036.3467598619222,1,-0.533531123195787,-0.533531123195787,0.565857212459795,1,-0.533531123195787
BBC3,-0.5407242754617686,-2.4318286402274576,0.0395881001425592,130.38948152314737,1,-0.0092192081780389,-0.0092192081780389,0.993997153496232,1,-0.0092192081780389
BCAR3,0.8679412525991697,8.152057601495208,6.862424914605233e-15,1148.5562422299097,1,-0.191220937755701,-0.32448553747640824,0.418098057229707,3,-0.700204562882748
BCAS4,-0.1830950748531163,-0.8657062771973862,0.5440752944652069,150.9204114858368,1,-0.3644868521732245,-0.3644868521732245,0.631700047042142,2,-0.398404543857693
BCDIN3D,-0.1603618010360885,-0.5512796181644465,0.7223481266375906,65.48184306353882,1,0.378915200060684,0.378915200060684,0.711280218326393,1,0.378915200060684
BCL11A,-0.3352430955902531,-1.4990785745987991,0.2449226427974918,120.1748143526873,1,-0.130682210971808,-0.130682210971808,0.878809123954509,1,-0.130682210971808
BCL2L1,0.2232862524216511,2.738034389720145,0.0182469612132815,3537.3862022678877,1,-1.51252387136381,-1.51252387136381,0.0544075258471445,1,-1.51252387136381
BCL2L13,0.3268425091621144,2.9500473092063837,0.0102006191896084,691.1382615343676,1,-0.85191964214907,-0.85191964214907,0.306065336032067,1,-0.85191964214907
BCL2L2,0.3891328943449456,2.693599347515433,0.0204620205886776,362.5835722411203,1,-0.591241598448712,-0.591241598448712,0.499685180668612,1,-0.591241598448712
BCL7C,-0.9561314297329694,-6.269410568745335,3.794580287279132e-09,315.3559650323632,1,-0.0373142994129595,-0.0373142994129595,0.967164668974475,1,-0.0373142994129595
BCL9L,-0.3240197712658842,-4.1436092638077575,0.0001703091276988,3561.370633409705,1,-0.18131618445378195,-0.18131618445378195,0.768331137018799,2,-0.0457049259832969
BCOR,-0.5086088771794809,-5.827924397668927,5.0187833294438455e-08,1756.6173352909163,1,-0.840781140100784,-0.840781140100784,0.317028355836996,1,-0.840781140100784
BEAN1,-0.8967987589975843,-0.9571866424660236,0.4945709184101473,6.568795914845508,1,0.100373866577902,0.100373866577902,0.914847451617639,1,0.100373866577902
BEGAIN,-1.135916241727807,-2.527912232344174,0.0313303594467609,34.62538698918563,1,-0.641583606921627,-0.641583606921627,0.442956406867031,1,-0.641583606921627
BEX3,0.2261008367323065,1.7607464936718582,0.159272886756311,400.7291298887925,1,-0.129113011143468,-0.129113011143468,0.897459572227288,1,-0.129113011143468
BHLHA15,-1.244505027751424,-5.55876520485293,2.203973218276962e-07,127.43921740465146,1,0.0719872719784469,0.0719872719784469,0.947568479014303,1,0.0719872719784469
BICD2,-0.2260042921507621,-2.248172228589709,0.0604047700162628,1347.9689262392262,1,-0.194697273741869,-0.194697273741869,0.855206961180899,1,-0.194697273741869
BICRA,-0.725073325711661,-4.694217328695875,1.613414072704029e-05,281.6638798945176,1,0.429716330426824,0.429716330426824,0.566324136509443,1,0.429716330426824
BICRAL,-0.121373762521105,-0.5558406434533008,0.719901355452478,123.92897220641062,1,-0.867338486173369,-0.867338486173369,0.286424854708592,1,-0.867338486173369
BIK,0.282842440534572,1.9034958258480352,0.1227293540553094,336.54353905371863,1,-0.7887788212086616,-0.7887788212086616,0.0769762528115542,2,-0.009839918181623
BIN1,-0.5964850108116954,-4.577193225636055,2.73042103386848e-05,482.89518935811776,1,-0.965713595844356,-0.965713595844356,0.10692232599154,2,-0.546347961064882
BIN3,-0.1508647828121795,-0.9395208505881671,0.5041016374976037,255.4936707811934,1,0.168695032707225,0.168695032707225,0.870092508270201,1,0.168695032707225
BIRC5,0.5317479280204338,5.47148086852042,3.489951742129875e-07,1341.467188395627,1,-1.18906372776938,-1.18906372776938,0.141229416502341,1,-1.18906372776938
BISPR,-0.1014629583100459,-0.1876976072871632,0.9169187173308536,20.72163210352756,1,-0.146220702294847,-0.146220702294847,0.888014852845033,1,-0.146220702294847
BLOC1S1,-0.1535243416287943,-0.9032299270048928,0.5235138492894574,204.69861983009065,1,-0.648375502552677,-0.648375502552677,0.442956406867031,1,-0.648375502552677
BLOC1S4,-0.4639601055450503,-2.374051012649283,0.0453173960389353,163.98809880298478,1,-0.393212932155832,-0.393212932155832,0.66561319328156,1,-0.393212932155832
BMP7,-0.5274534103452534,-5.47403500873901,3.4486206815847946e-07,2220.1902163920868,1,0.19650032019636,0.19650032019636,0.814494244246311,1,0.19650032019636
BMPR2,0.0841722323198256,0.8263811720066447,0.5653253726154306,1098.1740519119287,1,-7.10819068490328,-7.10819068490328,0.0006407630625008,1,-7.10819068490328
BNIP2,0.3365427253724457,3.130822797579626,0.0059849070200035,801.2570943188942,1,-1.88804365239415,-1.88804365239415,0.0658899182111128,1,-1.88804365239415
BRAT1,-1.177534655889218,-10.27082739583139,3.4514537351489137e-23,676.3167764450468,1,-0.316157162759869,-0.316157162759869,0.761631618052912,1,-0.316157162759869
BRCA2,0.1645860344885955,1.619248910933922,0.2029954975367321,779.0090316350636,1,-0.159981412936438,-0.159981412936438,0.878374467305909,1,-0.159981412936438
BRD1,0.0458920753508585,0.3682409480157625,0.8240147058385415,467.5709232103745,1,-0.490631780634384,-0.490631780634384,0.600301128327164,1,-0.490631780634384
BRIX1,0.3563008129131027,2.877248021251808,0.0125192054496878,606.8062360630039,1,-0.881486401980649,-0.881486401980649,0.279359173181772,1,-0.881486401980649
BRPF1,-0.0081183601361317,-0.061419615045672,0.9746508104855786,462.4120365168752,1,-0.565658433372453,-0.565658433372453,0.534081318728472,1,-0.565658433372453
BSCL2,-0.6763309224254016,-1.9557792978781332,0.11110329274073,45.325259116032754,1,-0.8179904177407,-0.8179904177407,0.169144708590615,1,-0.8179904177407
BSG,-0.9955141665177182,-10.375228294303138,1.2078844662223375e-23,8806.72354428562,1,-0.605656316551819,-0.605656316551819,0.495967404516131,1,-0.605656316551819
BTBD19,0.2848795971856331,0.8035615654877547,0.5787370583605236,53.90154982237627,1,-0.705066636512386,-0.705066636512386,0.399265814525579,1,-0.705066636512386
BTD,-1.0051978580738614,-6.269587875147116,3.7928025540909735e-09,381.9419527884027,1,-0.126517558583884,-0.126517558583884,0.906427342523667,1,-0.126517558583884
BTF3,0.2896187504121584,3.424943359139037,0.0023852477270451,4430.607329221991,1,0.139597945933534,0.139597945933534,0.881357210567722,1,0.139597945933534
BUB3,-0.2562920353033512,-2.921970216438332,0.0110355130340803,1750.6392366319392,1,-4.80601420018015,-4.80601420018015,0.0011054787558126,1,-4.80601420018015
BZW1,0.1448420794693458,1.569878931945109,0.2194383785936552,2264.9913476571837,1,0.064999051028187,0.064999051028187,0.952581523967589,1,0.064999051028187
C10ORF143,-1.3985756218040797,-1.6379772832434958,0.1971031819890527,9.742599482324817,1,-0.505176314284131,-0.505176314284131,0.588736765004475,1,-0.505176314284131
C11ORF24,-0.5648393774669141,-4.869533490646086,7.143084808747854e-06,667.7487526013665,1,-0.992448681678008,-0.992448681678008,0.231514706947044,2,-1.00839023424898
C11ORF68,0.0014225936338582,0.0093612490108074,0.9963552037344402,328.0795880421196,1,-0.423076870645658,-0.423076870645658,0.516854429720491,1,-0.423076870645658
C16ORF95,-0.3209391943435555,-0.5780009276743553,0.7068262760976434,20.833879952904653,1,-0.517467315986941,-0.517467315986941,0.584248318862519,1,-0.517467315986941
C17ORF75,0.9151345207840332,4.7850758062305845,1.0556560107862457e-05,173.430908271409,1,-1.25624317921659,-1.25624317921659,0.113367498058337,1,-1.25624317921659
C19ORF47,0.7550578660766303,5.572337553111501,2.04849146016398e-07,388.9585106617195,1,0.806346392222242,0.806346392222242,0.317024042446781,1,0.806346392222242
C19ORF48P,-0.311606240602312,-2.9900973047457744,0.0090824717427951,905.796443265075,1,-0.926516370527994,-0.926516370527994,0.245734579390447,1,-0.926516370527994
C1ORF116,-1.455684993892013,-14.092461224686224,5.120671057674376e-43,845.2703928165996,1,-0.287300395976536,-0.4753035708682976,0.297419492873019,3,-0.869250305447586
C1ORF159,-0.2938869602228743,-2.200370934813657,0.0671718724466635,424.8693662980057,1,-0.332761625298494,-0.2111510412487507,0.595792367059861,3,-0.485142165072082
C1ORF56,-0.7843509978817398,-2.4251764480212485,0.0402193405995031,54.96800992102399,1,-0.922610135228383,-0.922610135228383,0.263059935128505,1,-0.922610135228383
C1QTNF1-AS1,-1.4800777940397103,-5.097962900613216,2.3764695741135227e-06,78.45566555902467,1,-0.546477277415026,-0.546477277415026,0.563671643889185,1,-0.546477277415026
C1QTNF6,-0.5383373895343725,-1.500383739974809,0.2444912986134234,53.86765677478449,1,-1.52899570273627,-1.52899570273627,0.0679383187892757,1,-1.52899570273627
C2CD4D,0.6948398452719594,1.076604005576291,0.4312307119353343,15.818168584297265,1,-0.2236998804555865,-0.2236998804555865,0.401022203121828,2,-0.717819645782922
C5,-1.9756321753468609,-4.471669294873436,4.314442191469592e-05,30.75001837195947,1,-5.648124091029,-5.648124091029,0.0047896070129691,1,-5.648124091029
C5ORF24,0.2886084341477972,2.491381211987992,0.0342304778001565,629.7387271518537,1,-0.172343278252778,-0.172343278252778,0.869836934444701,1,-0.172343278252778
C6ORF89,-0.2558737123772532,-2.2676835908288147,0.0577505904535484,621.4886007293308,1,0.316696805597889,0.316696805597889,0.770161238881985,1,0.316696805597889
C8ORF58,-0.0867085979631529,-0.3427635917049772,0.8379699219271111,103.42841688827352,1,-2.04275548397199,-2.04275548397199,0.0291400714991976,1,-2.04275548397199
C9ORF43,0.4420406083244598,0.9084446502523144,0.5209377529973838,23.463789422433123,1,0.488556251595565,0.488556251595565,0.592139266774897,1,0.488556251595565
CAAP1,0.0110927063364237,0.0629882663697071,0.9741418577231707,219.35296909852207,1,-0.294780410917097,-0.294780410917097,0.732382522018902,1,-0.294780410917097
CAB39L,-0.4472771670797985,-2.2964500800370358,0.0540406216198499,173.82514443083258,1,-0.40361665573559,-0.40361665573559,0.67762624494361,1,-0.40361665573559
CAD,-0.155995968069675,-1.803420296431474,0.1475332986080329,3324.234089577653,1,-0.566839768880534,-0.566839768880534,0.332094806525692,1,-0.566839768880534
CALM1,-0.2851131630302356,-3.360191054006134,0.0029282213375988,2707.045827948305,1,-0.137956548244702,-0.137956548244702,0.895582902304612,1,-0.137956548244702
CALML3-AS1,0.1296855856559106,0.1765153226161209,0.9229460723939268,10.072566120994534,1,-0.6134881226537235,-0.6134881226537235,0.121577177581464,2,0.237724673359703
CAMKK1,-0.484172930139379,-2.154155496918184,0.0742555181814008,125.05528685147384,1,-0.66466784951245,-0.66466784951245,0.346062418366117,1,-0.66466784951245
CAMKMT,-0.2824761803057332,-0.9109753839969508,0.5195967001586981,67.17253234289998,1,-0.0510979985047888,-0.0510979985047888,0.958570703526529,1,-0.0510979985047888
CAMLG,0.0560197159383334,0.4443720333561695,0.7808794034368323,502.1759206488162,1,-0.683948469360742,-0.683948469360742,0.390380889237856,1,-0.683948469360742
CAMTA1,0.2141937247847703,1.312858736642233,0.3202400165374886,243.6764636021356,1,-0.568227402874644,-0.568227402874644,0.504224772069749,1,-0.568227402874644
CARD19,-0.4826042769387955,-3.181001937594762,0.0051417665657181,289.1667898751928,1,-0.149581139995343,-0.149581139995343,0.879906194119074,1,-0.149581139995343
CARD9,-0.9859450405680124,-3.3301033851528583,0.0032196261975999,77.46081855518474,1,-0.0402038034513438,-0.0402038034513438,0.970247035747532,1,-0.0402038034513438
CARM1,-0.1971510091873569,-2.048429004184773,0.0924942110418195,1034.0354861172918,1,-0.355430448228657,-0.355430448228657,0.69967907855185,1,-0.355430448228657
CASC3,0.9005559091340725,9.387097040535062,1.6884937558425166e-19,1233.0378439337846,1,-0.585278908499466,-0.585278908499466,0.51493995131783,1,-0.585278908499466
CASP9,0.2746705455950691,1.1688135052910944,0.3861086132479971,105.21353959717943,1,-0.0135044823897923,-0.0135044823897923,0.991972124187714,1,-0.0135044823897923
