"Gene_set","Database","Pathway_ID","Pathway","GeneRatio","BgRatio","Count","P_value","Adjusted_P_value_FDR","Genes"
"loss_up","GO_BP","GO:0050851","antigen receptor-mediated signaling pathway","1/5","23/1753",1,0.0639739374714527,0.297964898301558,"ELF1"
"loss_up","GO_BP","GO:0043086","negative regulation of catalytic activity","1/5","24/1753",1,0.0666792151088184,0.297964898301558,"CORO1C"
"loss_up","GO_BP","GO:0060491","regulation of cell projection assembly","1/5","24/1753",1,0.0666792151088184,0.297964898301558,"CORO1C"
"loss_up","GO_BP","GO:0120032","regulation of plasma membrane bounded cell projection assembly","1/5","24/1753",1,0.0666792151088184,0.297964898301558,"CORO1C"
"loss_up","GO_BP","GO:0001667","ameboidal-type cell migration","1/5","25/1753",1,0.0693782341513031,0.297964898301558,"CORO1C"
"loss_up","GO_BP","GO:0010563","negative regulation of phosphorus metabolic process","1/5","25/1753",1,0.0693782341513031,0.297964898301558,"CORO1C"
"loss_up","GO_BP","GO:0022604","regulation of cell morphogenesis","1/5","25/1753",1,0.0693782341513031,0.297964898301558,"CORO1C"
"loss_up","GO_BP","GO:0045936","negative regulation of phosphate metabolic process","1/5","25/1753",1,0.0693782341513031,0.297964898301558,"CORO1C"
"loss_up","GO_BP","GO:0010810","regulation of cell-substrate adhesion","1/5","26/1753",1,0.0720710054645228,0.297964898301558,"CORO1C"
"loss_up","GO_BP","GO:1902107","positive regulation of leukocyte differentiation","1/5","26/1753",1,0.0720710054645228,0.297964898301558,"CORO1C"
"loss_up","GO_BP","GO:1903708","positive regulation of hemopoiesis","1/5","26/1753",1,0.0720710054645228,0.297964898301558,"CORO1C"
"loss_up","GO_BP","GO:0060326","cell chemotaxis","1/5","27/1753",1,0.0747575399015105,0.297964898301558,"CORO1C"
"loss_up","GO_BP","GO:0007160","cell-matrix adhesion","1/5","28/1753",1,0.0774378483027225,0.297964898301558,"CORO1C"
"loss_up","GO_BP","GO:0030336","negative regulation of cell migration","1/5","28/1753",1,0.0774378483027225,0.297964898301558,"CORO1C"
"loss_up","GO_BP","GO:0045944","positive regulation of transcription by RNA polymerase II","2/5","172/1753",2,0.0784824878781374,0.297964898301558,"ETV6;ELF1"
"loss_up","GO_BP","GO:0048762","mesenchymal cell differentiation","1/5","29/1753",1,0.0801119414960481,0.297964898301558,"CORO1C"
"loss_up","GO_BP","GO:2000146","negative regulation of cell motility","1/5","29/1753",1,0.0801119414960481,0.297964898301558,"CORO1C"
"loss_up","GO_BP","GO:0016197","endosomal transport","1/5","30/1753",1,0.0827798302968136,0.297964898301558,"CORO1C"
"loss_up","GO_BP","GO:0002682","regulation of immune system process","2/5","178/1753",2,0.0834669249909956,0.297964898301558,"CORO1C;ELF1"
"loss_up","GO_BP","GO:0007162","negative regulation of cell adhesion","1/5","31/1753",1,0.0854415255077919,0.297964898301558,"CORO1C"
"loss_up","GO_BP","GO:0040013","negative regulation of locomotion","1/5","31/1753",1,0.0854415255077919,0.297964898301558,"CORO1C"
"loss_up","GO_BP","GO:0002429","immune response-activating cell surface receptor signaling pathway","1/5","32/1753",1,0.0880970379192096,0.297964898301558,"ELF1"
"loss_up","GO_BP","GO:0031400","negative regulation of protein modification process","1/5","32/1753",1,0.0880970379192096,0.297964898301558,"CORO1C"
"loss_up","GO_BP","GO:0048863","stem cell differentiation","1/5","32/1753",1,0.0880970379192096,0.297964898301558,"CORO1C"
"loss_up","GO_BP","GO:0002573","myeloid leukocyte differentiation","1/5","33/1753",1,0.0907463783087529,0.297964898301558,"CORO1C"
"loss_up","GO_BP","GO:0002768","immune response-regulating cell surface receptor signaling pathway","1/5","33/1753",1,0.0907463783087529,0.297964898301558,"ELF1"
"loss_up","GO_BP","GO:0045637","regulation of myeloid cell differentiation","1/5","33/1753",1,0.0907463783087529,0.297964898301558,"CORO1C"
"loss_up","GO_BP","GO:0045859","regulation of protein kinase activity","1/5","33/1753",1,0.0907463783087529,0.297964898301558,"CORO1C"
"loss_up","GO_BP","GO:0060485","mesenchyme development","1/5","33/1753",1,0.0907463783087529,0.297964898301558,"CORO1C"
"loss_up","GO_BP","GO:1901888","regulation of cell junction assembly","1/5","33/1753",1,0.0907463783087529,0.297964898301558,"CORO1C"
"loss_up","GO_BP","GO:0006355","regulation of DNA-templated transcription","3/5","421/1753",3,0.0931140307192368,0.297964898301558,"TSC22D2;ETV6;ELF1"
"loss_up","GO_BP","GO:2001141","regulation of RNA biosynthetic process","3/5","421/1753",3,0.0931140307192368,0.297964898301558,"TSC22D2;ETV6;ELF1"
"loss_up","GO_BP","GO:0043549","regulation of kinase activity","1/5","35/1753",1,0.0960265860703092,0.302257094605211,"CORO1C"
"loss_up","GO_BP","GO:0044092","negative regulation of molecular function","1/5","36/1753",1,0.0986574749350639,0.302257094605211,"CORO1C"
"loss_up","GO_BP","GO:0050900","leukocyte migration","1/5","36/1753",1,0.0986574749350639,0.302257094605211,"CORO1C"
"loss_up","GO_BP","GO:0021537","telencephalon development","1/5","37/1753",1,0.101282234763442,0.302257094605211,"CORO1C"
"loss_up","GO_BP","GO:0043085","positive regulation of catalytic activity","1/5","37/1753",1,0.101282234763442,0.302257094605211,"CORO1C"
"loss_up","GO_BP","GO:0006351","DNA-templated transcription","3/5","439/1753",3,0.103665874193749,0.302257094605211,"TSC22D2;ETV6;ELF1"
"loss_up","GO_BP","GO:0016050","vesicle organization","1/5","38/1753",1,0.103900876270541,0.302257094605211,"CORO1C"
"loss_up","GO_BP","GO:0006935","chemotaxis","1/5","40/1753",1,0.109119847118828,0.305535571932719,"CORO1C"
"loss_up","GO_BP","GO:0031346","positive regulation of cell projection organization","1/5","40/1753",1,0.109119847118828,0.305535571932719,"CORO1C"
"loss_up","GO_BP","GO:0042330","taxis","1/5","40/1753",1,0.109119847118828,0.305535571932719,"CORO1C"
"loss_up","GO_BP","GO:0030154","cell differentiation","3/5","456/1753",3,0.114177199266728,0.306164962387502,"ETV6;CORO1C;ELF1"
"loss_up","GO_BP","GO:0031589","cell-substrate adhesion","1/5","42/1753",1,0.11431447295093,0.306164962387502,"CORO1C"
"loss_up","GO_BP","GO:1902105","regulation of leukocyte differentiation","1/5","42/1753",1,0.11431447295093,0.306164962387502,"CORO1C"
"loss_up","GO_BP","GO:0048869","cellular developmental process","3/5","457/1753",3,0.114811860895313,0.306164962387502,"ETV6;CORO1C;ELF1"
"loss_up","GO_BP","GO:0007015","actin filament organization","1/5","47/1753",1,0.127195087188559,0.334077029691916,"CORO1C"
"loss_up","GO_BP","GO:0051252","regulation of RNA metabolic process","3/5","478/1753",3,0.128554115913319,0.334077029691916,"TSC22D2;ETV6;ELF1"
"loss_up","GO_BP","GO:0051338","regulation of transferase activity","1/5","48/1753",1,0.129753132067842,0.334077029691916,"CORO1C"
"loss_up","GO_BP","GO:0030900","forebrain development","1/5","49/1753",1,0.132305175668816,0.336776810793351,"CORO1C"
"loss_up","GO_BP","GO:0001932","regulation of protein phosphorylation","1/5","50/1753",1,0.134851228557112,0.338276735677983,"CORO1C"
"loss_up","GO_BP","GO:0120031","plasma membrane bounded cell projection assembly","1/5","52/1753",1,0.139925404396158,0.338276735677983,"CORO1C"
"loss_up","GO_BP","GO:0045893","positive regulation of DNA-templated transcription","2/5","239/1753",2,0.139960682332009,0.338276735677983,"ETV6;ELF1"
"loss_up","GO_BP","GO:1902680","positive regulation of RNA biosynthetic process","2/5","239/1753",2,0.139960682332009,0.338276735677983,"ETV6;ELF1"
"loss_up","GO_BP","GO:0030031","cell projection assembly","1/5","53/1753",1,0.142453548416157,0.338276735677983,"CORO1C"
"loss_up","GO_BP","GO:0034329","cell junction assembly","1/5","53/1753",1,0.142453548416157,0.338276735677983,"CORO1C"
"loss_up","GO_BP","GO:0002683","negative regulation of immune system process","1/5","54/1753",1,0.144975743861993,0.338276735677983,"ELF1"
"loss_up","GO_BP","GO:0042325","regulation of phosphorylation","1/5","54/1753",1,0.144975743861993,0.338276735677983,"CORO1C"
"loss_up","GO_BP","GO:0045786","negative regulation of cell cycle","1/5","55/1753",1,0.147492001237325,0.340600085331555,"TSC22D2"
"loss_up","GO_BP","GO:0010720","positive regulation of cell development","1/5","56/1753",1,0.150002331033446,0.342519617155153,"CORO1C"
"loss_up","GO_BP","GO:0002757","immune response-activating signaling pathway","1/5","58/1753",1,0.1550052497914,0.342519617155153,"ELF1"
"loss_up","GO_BP","GO:0120039","plasma membrane bounded cell projection morphogenesis","1/5","58/1753",1,0.1550052497914,0.342519617155153,"CORO1C"
"loss_up","GO_BP","GO:0002764","immune response-regulating signaling pathway","1/5","59/1753",1,0.157497859674021,0.342519617155153,"ELF1"
"loss_up","GO_BP","GO:0007276","gamete generation","1/5","59/1753",1,0.157497859674021,0.342519617155153,"ETV6"
"loss_up","GO_BP","GO:0048858","cell projection morphogenesis","1/5","59/1753",1,0.157497859674021,0.342519617155153,"CORO1C"
"loss_up","GO_BP","GO:0044093","positive regulation of molecular function","1/5","61/1753",1,0.162465432655941,0.346734419819017,"CORO1C"
"loss_up","GO_BP","GO:0007399","nervous system development","2/5","261/1753",2,0.162531759290164,0.346734419819017,"ETV6;CORO1C"
"loss_up","GO_BP","GO:1903706","regulation of hemopoiesis","1/5","62/1753",1,0.164940416601993,0.348553333196664,"CORO1C"
"loss_up","GO_BP","GO:0120035","regulation of plasma membrane bounded cell projection organization","1/5","64/1753",1,0.16987283142875,0.352415474863993,"CORO1C"
"loss_up","GO_BP","GO:0051254","positive regulation of RNA metabolic process","2/5","268/1753",2,0.169914603952282,0.352415474863993,"ETV6;ELF1"
"loss_up","GO_BP","GO:0002253","activation of immune response","1/5","65/1753",1,0.172330283082306,0.354146636792997,"ELF1"
"loss_up","GO_BP","GO:0031344","regulation of cell projection organization","1/5","66/1753",1,0.174781911390712,0.355919528650177,"CORO1C"
"loss_up","GO_BP","GO:0030099","myeloid cell differentiation","1/5","68/1753",1,0.179667739382514,0.36257273533048,"CORO1C"
"loss_up","GO_BP","GO:0002376","immune system process","2/5","281/1753",2,0.18385896000567,0.362586045393886,"CORO1C;ELF1"
"loss_up","GO_BP","GO:0048285","organelle fission","1/5","70/1753",1,0.184530398102245,0.362586045393886,"CORO1C"
"loss_up","GO_BP","GO:0050790","regulation of catalytic activity","1/5","70/1753",1,0.184530398102245,0.362586045393886,"CORO1C"
"loss_up","GO_BP","GO:0010256","endomembrane system organization","1/5","73/1753",1,0.191781124215711,0.368360007581048,"CORO1C"
"loss_up","GO_BP","GO:0048609","multicellular organismal reproductive process","1/5","73/1753",1,0.191781124215711,0.368360007581048,"ETV6"
